Subdistrict,Fishery,Sample week,HARVDATE,RED,KING,COHO
Glennallen Subdistrict,STATE SUB,11,8/14/2020,8,0,0
Glennallen Subdistrict,STATE SUB,11,8/14/2020,3,0,0
Glennallen Subdistrict,STATE SUB,11,8/14/2020,18,0,0
Glennallen Subdistrict,STATE SUB,11,8/14/2020,4,0,0
Glennallen Subdistrict,STATE SUB,11,8/14/2020,5,0,0
Glennallen Subdistrict,STATE SUB,11,8/14/2020,4,0,0
Glennallen Subdistrict,Fed GSD Sub,11,8/14/2020,51,0,0
Glennallen Subdistrict,Fed GSD Sub,11,8/14/2020,10,0,0
Glennallen Subdistrict,Fed GSD Sub,11,8/14/2020,51,0,0
Glennallen Subdistrict,Fed GSD Sub,11,8/14/2020,8,0,0
Glennallen Subdistrict,STATE SUB,11,8/15/2020,14,0,0
Glennallen Subdistrict,STATE SUB,11,8/15/2020,55,0,0
Glennallen Subdistrict,STATE SUB,11,8/15/2020,2,0,0
Glennallen Subdistrict,STATE SUB,11,8/15/2020,15,0,0
Glennallen Subdistrict,STATE SUB,11,8/15/2020,8,0,0
Glennallen Subdistrict,STATE SUB,11,8/15/2020,8,1,0
Glennallen Subdistrict,STATE SUB,11,8/15/2020,12,0,0
Glennallen Subdistrict,STATE SUB,11,8/15/2020,53,0,2
Glennallen Subdistrict,STATE SUB,11,8/15/2020,0,0,0
Glennallen Subdistrict,STATE SUB,11,8/15/2020,1,0,0
Glennallen Subdistrict,STATE SUB,11,8/15/2020,4,0,0
Glennallen Subdistrict,STATE SUB,11,8/15/2020,6,0,0
Glennallen Subdistrict,STATE SUB,11,8/15/2020,7,0,0
Glennallen Subdistrict,STATE SUB,11,8/15/2020,30,1,0
Glennallen Subdistrict,STATE SUB,11,8/15/2020,29,0,0
Glennallen Subdistrict,Fed GSD Sub,11,8/15/2020,10,0,0
Glennallen Subdistrict,Fed GSD Sub,11,8/15/2020,18,0,0
Glennallen Subdistrict,Fed GSD Sub,11,8/15/2020,45,0,0
Glennallen Subdistrict,Fed GSD Sub,11,8/15/2020,10,0,0
Glennallen Subdistrict,Fed GSD Sub,11,8/15/2020,21,0,0
Glennallen Subdistrict,STATE SUB,12,8/16/2020,5,0,0
Glennallen Subdistrict,STATE SUB,12,8/16/2020,12,0,0
Glennallen Subdistrict,STATE SUB,12,8/16/2020,8,0,0
Glennallen Subdistrict,STATE SUB,12,8/16/2020,22,0,0
Glennallen Subdistrict,STATE SUB,12,8/16/2020,19,0,0
Glennallen Subdistrict,Fed GSD Sub,12,8/16/2020,10,0,0
Glennallen Subdistrict,Fed GSD Sub,12,8/16/2020,12,0,0
Glennallen Subdistrict,Fed GSD Sub,12,8/16/2020,4,0,0
Glennallen Subdistrict,Fed GSD Sub,12,8/16/2020,37,0,0
Glennallen Subdistrict,Fed GSD Sub,12,8/16/2020,7,0,0
Glennallen Subdistrict,Fed GSD Sub,12,8/16/2020,13,0,0
Glennallen Subdistrict,STATE SUB,12,8/17/2020,2,0,0
Glennallen Subdistrict,STATE SUB,12,8/17/2020,9,0,0
Glennallen Subdistrict,STATE SUB,12,8/17/2020,26,0,0
Glennallen Subdistrict,STATE SUB,12,8/17/2020,9,0,0
Glennallen Subdistrict,STATE SUB,12,8/17/2020,4,0,0
Glennallen Subdistrict,STATE SUB,12,8/17/2020,10,0,0
Glennallen Subdistrict,STATE SUB,12,8/17/2020,5,0,0
Glennallen Subdistrict,Fed GSD Sub,12,8/17/2020,10,0,0
Glennallen Subdistrict,Fed GSD Sub,12,8/17/2020,18,0,0
Glennallen Subdistrict,Fed GSD Sub,12,8/17/2020,15,0,0
Glennallen Subdistrict,Fed GSD Sub,12,8/17/2020,10,0,0
Glennallen Subdistrict,Fed GSD Sub,12,8/17/2020,6,0,0
Glennallen Subdistrict,Fed GSD Sub,12,8/17/2020,19,0,0
Glennallen Subdistrict,STATE SUB,12,8/18/2020,4,0,0
Glennallen Subdistrict,STATE SUB,12,8/18/2020,50,0,0
Glennallen Subdistrict,STATE SUB,12,8/18/2020,5,0,1
Glennallen Subdistrict,STATE SUB,12,8/18/2020,0,0,0
Glennallen Subdistrict,STATE SUB,12,8/18/2020,19,0,0
Glennallen Subdistrict,STATE SUB,12,8/18/2020,12,0,0
Glennallen Subdistrict,STATE SUB,12,8/18/2020,2,0,0
Glennallen Subdistrict,STATE SUB,12,8/18/2020,1,0,0
Glennallen Subdistrict,Fed GSD Sub,12,8/18/2020,10,0,0
Glennallen Subdistrict,Fed GSD Sub,12,8/18/2020,30,0,0
Glennallen Subdistrict,Fed GSD Sub,12,8/18/2020,14,0,0
Glennallen Subdistrict,Fed GSD Sub,12,8/18/2020,25,0,0
Glennallen Subdistrict,Fed GSD Sub,12,8/18/2020,7,0,0
Glennallen Subdistrict,Fed GSD Sub,12,8/18/2020,15,0,0
Glennallen Subdistrict,Fed GSD Sub,12,8/18/2020,3,0,0
Glennallen Subdistrict,STATE SUB,12,8/19/2020,16,0,0
Glennallen Subdistrict,STATE SUB,12,8/19/2020,18,0,0
Glennallen Subdistrict,STATE SUB,12,8/19/2020,13,0,0
Glennallen Subdistrict,STATE SUB,12,8/19/2020,16,0,0
Glennallen Subdistrict,STATE SUB,12,8/19/2020,2,0,0
Glennallen Subdistrict,Fed GSD Sub,12,8/19/2020,19,0,0
Glennallen Subdistrict,Fed GSD Sub,12,8/19/2020,12,0,0
Glennallen Subdistrict,Fed GSD Sub,12,8/19/2020,5,0,0
Glennallen Subdistrict,STATE SUB,12,8/20/2020,7,1,0
Glennallen Subdistrict,Fed GSD Sub,12,8/20/2020,23,0,0
Glennallen Subdistrict,Fed GSD Sub,12,8/20/2020,5,0,0
Glennallen Subdistrict,Fed GSD Sub,12,8/20/2020,17,0,0
Glennallen Subdistrict,STATE SUB,12,8/21/2020,11,0,0
Glennallen Subdistrict,STATE SUB,12,8/21/2020,1,0,0
Glennallen Subdistrict,STATE SUB,12,8/21/2020,0,0,0
Glennallen Subdistrict,STATE SUB,12,8/21/2020,2,0,0
Glennallen Subdistrict,STATE SUB,12,8/21/2020,2,0,0
Glennallen Subdistrict,STATE SUB,12,8/21/2020,4,1,0
Glennallen Subdistrict,Fed GSD Sub,12,8/21/2020,24,0,0
Glennallen Subdistrict,Fed GSD Sub,12,8/21/2020,12,0,0
Glennallen Subdistrict,STATE SUB,12,8/22/2020,28,0,0
Glennallen Subdistrict,STATE SUB,12,8/22/2020,1,0,0
Glennallen Subdistrict,STATE SUB,12,8/22/2020,7,0,0
Glennallen Subdistrict,STATE SUB,12,8/22/2020,6,0,0
Glennallen Subdistrict,STATE SUB,12,8/22/2020,76,0,0
Glennallen Subdistrict,STATE SUB,12,8/22/2020,0,0,0
Glennallen Subdistrict,Fed GSD Sub,12,8/22/2020,1,0,0
Glennallen Subdistrict,Fed GSD Sub,12,8/22/2020,3,0,0
Glennallen Subdistrict,Fed GSD Sub,12,8/22/2020,10,0,0
Glennallen Subdistrict,STATE SUB,13,8/23/2020,2,0,0
Glennallen Subdistrict,STATE SUB,13,8/23/2020,2,0,0
Glennallen Subdistrict,STATE SUB,13,8/23/2020,9,1,0
Glennallen Subdistrict,STATE SUB,13,8/23/2020,0,0,0
Glennallen Subdistrict,Fed GSD Sub,13,8/23/2020,4,0,0
Glennallen Subdistrict,Fed GSD Sub,13,8/23/2020,6,0,0
Glennallen Subdistrict,Fed GSD Sub,13,8/23/2020,6,0,0
Glennallen Subdistrict,STATE SUB,13,8/24/2020,7,0,0
Glennallen Subdistrict,STATE SUB,13,8/24/2020,0,0,0
Glennallen Subdistrict,Fed GSD Sub,13,8/24/2020,5,0,0
Glennallen Subdistrict,Fed GSD Sub,13,8/24/2020,4,0,0
Glennallen Subdistrict,Fed GSD Sub,13,8/24/2020,5,0,0
Glennallen Subdistrict,STATE SUB,13,8/25/2020,4,0,0
Glennallen Subdistrict,STATE SUB,13,8/25/2020,1,0,0
Glennallen Subdistrict,STATE SUB,13,8/25/2020,0,0,8
Glennallen Subdistrict,Fed GSD Sub,13,8/25/2020,1,0,0
Glennallen Subdistrict,Fed GSD Sub,13,8/25/2020,7,0,0
Glennallen Subdistrict,Fed GSD Sub,13,8/25/2020,6,0,0
Glennallen Subdistrict,STATE SUB,13,8/26/2020,6,0,0
Glennallen Subdistrict,STATE SUB,13,8/26/2020,3,0,0
Glennallen Subdistrict,Fed GSD Sub,13,8/26/2020,17,0,0
Glennallen Subdistrict,Fed GSD Sub,13,8/26/2020,4,0,0
Glennallen Subdistrict,STATE SUB,13,8/27/2020,1,0,0
Glennallen Subdistrict,STATE SUB,13,8/27/2020,3,0,0
Glennallen Subdistrict,Fed GSD Sub,13,8/27/2020,1,0,0
Glennallen Subdistrict,STATE SUB,13,8/28/2020,1,0,0
Glennallen Subdistrict,STATE SUB,13,8/28/2020,23,0,0
Glennallen Subdistrict,Fed GSD Sub,13,8/28/2020,4,0,0
Glennallen Subdistrict,STATE SUB,13,8/29/2020,55,0,0
Glennallen Subdistrict,STATE SUB,13,8/29/2020,12,0,0
Glennallen Subdistrict,STATE SUB,13,8/29/2020,4,0,0
Glennallen Subdistrict,Fed GSD Sub,13,8/29/2020,15,0,0
Glennallen Subdistrict,Fed GSD Sub,13,8/29/2020,9,0,0
Glennallen Subdistrict,Fed GSD Sub,13,8/29/2020,40,0,0
Glennallen Subdistrict,STATE SUB,,8/30/2020,2,0,0
Glennallen Subdistrict,STATE SUB,,8/30/2020,10,0,0
Glennallen Subdistrict,STATE SUB,,8/30/2020,9,0,0
Glennallen Subdistrict,Fed GSD Sub,,8/30/2020,6,0,0
Glennallen Subdistrict,Fed GSD Sub,,8/30/2020,30,0,0
Glennallen Subdistrict,STATE SUB,,8/31/2020,0,0,0
Glennallen Subdistrict,STATE SUB,,9/1/2020,5,0,0
Glennallen Subdistrict,STATE SUB,,9/1/2020,3,0,0
Glennallen Subdistrict,STATE SUB,,9/2/2020,3,0,0
Glennallen Subdistrict,STATE SUB,,9/3/2020,3,0,0
Glennallen Subdistrict,Fed GSD Sub,,9/3/2020,40,0,0
Glennallen Subdistrict,STATE SUB,,9/4/2020,2,0,0
Glennallen Subdistrict,STATE SUB,,9/4/2020,20,0,0
Glennallen Subdistrict,STATE SUB,,9/4/2020,5,0,0
Glennallen Subdistrict,Fed GSD Sub,,9/4/2020,12,0,0
Glennallen Subdistrict,STATE SUB,,9/5/2020,6,0,0
Glennallen Subdistrict,STATE SUB,,9/7/2020,0,0,0
Glennallen Subdistrict,STATE SUB,,9/9/2020,0,0,16
Glennallen Subdistrict,STATE SUB,,9/9/2020,1,0,1
Glennallen Subdistrict,STATE SUB,,9/10/2020,1,0,0
Glennallen Subdistrict,STATE SUB,,9/10/2020,0,0,4
Glennallen Subdistrict,Fed GSD Sub,,9/10/2020,5,0,0
Glennallen Subdistrict,STATE SUB,,9/11/2020,0,0,19
Glennallen Subdistrict,STATE SUB,,9/11/2020,0,0,2
Glennallen Subdistrict,STATE SUB,,9/14/2020,0,0,0
Glennallen Subdistrict,STATE SUB,,9/19/2020,0,0,1
Glennallen Subdistrict,STATE SUB,,9/20/2020,1,0,0
Glennallen Subdistrict,STATE SUB,,9/22/2020,0,0,2
Glennallen Subdistrict,STATE SUB,,9/22/2020,0,0,0
Glennallen Subdistrict,STATE SUB,,9/23/2020,1,0,1
Glennallen Subdistrict,STATE SUB,,9/26/2020,1,0,0
Glennallen Subdistrict,STATE SUB,,9/27/2020,0,0,0
Glennallen Subdistrict,STATE SUB,,9/30/2020,0,0,0
Glennallen Subdistrict,STATE SUB,,9/30/2020,0,0,0
Glennallen Subdistrict,STATE SUB,,,0,0,0
Glennallen Subdistrict,STATE SUB,,,0,0,0
Glennallen Subdistrict,STATE SUB,,,0,0,0
Glennallen Subdistrict,STATE SUB,,,0,0,0
Glennallen Subdistrict,STATE SUB,,,0,0,0
Glennallen Subdistrict,STATE SUB,,,0,0,0
Glennallen Subdistrict,STATE SUB,,,0,0,0
Glennallen Subdistrict,STATE SUB,,,0,0,0
Glennallen Subdistrict,STATE SUB,,,0,0,0
Glennallen Subdistrict,STATE SUB,,,0,0,0
Glennallen Subdistrict,STATE SUB,,,0,0,0
Glennallen Subdistrict,STATE SUB,,,0,0,0
Glennallen Subdistrict,STATE SUB,,,0,0,0
Glennallen Subdistrict,STATE SUB,,,0,0,0
Glennallen Subdistrict,STATE SUB,,,0,0,0
Glennallen Subdistrict,STATE SUB,,,0,0,0
Glennallen Subdistrict,STATE SUB,,,0,0,0
Glennallen Subdistrict,STATE SUB,,,0,0,0
Glennallen Subdistrict,STATE SUB,,,0,0,0
Glennallen Subdistrict,STATE SUB,,,0,0,0
Glennallen Subdistrict,STATE SUB,,,0,0,0
Glennallen Subdistrict,STATE SUB,,,0,0,0
Glennallen Subdistrict,STATE SUB,,,0,0,0
Glennallen Subdistrict,STATE SUB,,,0,0,0
Glennallen Subdistrict,STATE SUB,,,0,0,0
Glennallen Subdistrict,STATE SUB,,,0,0,0
Glennallen Subdistrict,STATE SUB,,,0,0,0
Glennallen Subdistrict,STATE SUB,,,0,0,0
Glennallen Subdistrict,STATE SUB,,,0,0,0
Glennallen Subdistrict,STATE SUB,,,0,0,0
Glennallen Subdistrict,STATE SUB,,,0,0,0
Glennallen Subdistrict,STATE SUB,,,0,0,0
Glennallen Subdistrict,STATE SUB,,,0,0,0
Glennallen Subdistrict,STATE SUB,,,0,0,0
Glennallen Subdistrict,STATE SUB,,,0,0,0
Glennallen Subdistrict,STATE SUB,,,0,0,0
Glennallen Subdistrict,STATE SUB,,,0,0,0
Glennallen Subdistrict,STATE SUB,,,0,0,0
Glennallen Subdistrict,STATE SUB,,,0,0,0
Glennallen Subdistrict,STATE SUB,,,0,0,0
Glennallen Subdistrict,STATE SUB,,,0,0,0
Glennallen Subdistrict,STATE SUB,,,0,0,0
Glennallen Subdistrict,STATE SUB,,,0,0,0
Glennallen Subdistrict,STATE SUB,,,0,0,0
Glennallen Subdistrict,STATE SUB,,,0,0,0
Glennallen Subdistrict,STATE SUB,,,0,0,0
Glennallen Subdistrict,STATE SUB,,,0,0,0
Glennallen Subdistrict,STATE SUB,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
Glennallen Subdistrict,Fed GSD Sub,,,0,0,0
